timestep,remainder
17414,-0.010279159389842363
17415,0.6611494120387214
17416,1.1563875072768184
17417,1.769482745372045
17418,0.2956732215625344
17419,1.1659113168006314
17420,-0.0007553498660435309
17421,1.446863697752999
17422,2.170673221562538
17423,0.9111494120387142
17424,0.813530364419659
17425,0.05876845965777022
17426,1.0861494120387114
17427,0.6944827453720421
17428,0.21948274537205847
17429,-0.8567077308184352
17430,-0.7317077308184174
17431,-1.43408868319937
17432,-0.8567077308184423
17433,1.5432922691815811
17434,0.9349589358482362
17435,0.5504351263244303
17436,2.258768459657759
17437,-1.6948029689136561
17438,0.3349589358482241
17439,1.9075779834672844
17440,5.796863697753004
17441,9.112339888229176
17442,7.261149412038716
17443,7.580197031086339
17444,8.546863697753007
17445,7.134958935848228
17446,2.534958935848234
17447,1.8599589358482547
17448,-1.3674220165327053
17449,-2.882898207008905
17450,-3.8269458260565123
17451,-3.5067077308184196
17452,-2.7555172546279483
17453,-4.284088683199375
17454,-5.7852791593898605
17455,-6.132898207008912
17456,-5.99599344510413
17457,-4.476945826056529
17458,-3.4245648736755534
17459,-4.965041064151745
17460,-2.8305172546279493
17461,-4.768612492723191
17462,-4.370993445104148
17463,-2.950755349866057
17464,-2.8936124927231894
17465,-2.2555172546279554
17466,-1.3840886831993764
17467,-0.8459934451041313
17468,0.7421017929910985
17469,0.5444827453720595
17470,1.0432922691815758
17471,1.2778160787053743
17472,-1.5531363022469886
17473,-2.226945826056509
17474,-0.6543267784374791
17475,-1.2888505879612762
17476,1.1111494120387153
17477,0.4230541739434788
17478,-2.0507553498660407
17479,-1.6031363022470018
17480,-0.9959934451041406
17481,1.220673221562521
17482,2.2623398882291905
17483,-1.2578982070089015
17484,0.23733988822920082
17485,-0.7959934451041324
17486,-0.9067077308184182
17487,-2.31027915938985
17488,0.5468636977530075
17489,2.509958935848255
17490,5.674244650133968
17491,3.2218636977529957
17492,1.168292269181583
17493,2.511149412038735
17494,0.30995893584825396
17495,-3.5174220165327075
17496,-2.5543267784374883
17497,1.7028160787060234
17498,3.1932922691815655
17499,1.0801970310861844
17500,1.394482745372029
17501,-1.2959934451042177
17502,-0.19480296891365967
17503,-0.7186124927231834
17504,0.6528160787054116
17505,1.3385303644196842
17506,1.1730541739434752
17507,5.5337684596577805
17508,2.1468636977529982
17509,1.5599589358482344
17510,3.3242446501339806
17511,4.795673221562513
17512,3.2135303644196647
17513,0.9980541739434745
17514,1.4861494120387686
17515,2.492101792991095
17516,1.6528160787054045
17517,1.1385303644196707
17518,0.9921017929910843
17519,2.5956732215624942
17520,2.7680682661605207
17521,-1.116637616197222
17522,-3.016637616195357
17523,0.47277414851211397
17524,-1.7684023220766463
17525,-0.5084023220782985
17526,-2.7060493809008594
17527,-2.728402322079315
17528,-2.133108204430906
17529,-1.9331082044317025
17530,-1.5825199691362766
17531,-2.4742846750181737
17532,-2.2001670279711227
17533,-3.0389905573720117
17534,-3.414284675018612
17535,-2.022519969136276
17536,-4.498990557371391
17537,-6.062519969134286
17538,-4.724872910313025
17539,-3.8860493809019268
17540,-0.8872258514893137
17541,-0.9389905573796735
17542,0.6598329720346392
17543,4.88453885440369
17544,1.806891795575405
17545,2.439832972039035
17546,1.0151270896938343
17547,-0.18722585148941562
17548,1.5221859132062967
17549,1.8315976779202678
17550,5.94806826615558
17551,3.948068266147267
17552,2.726891795566493
17553,-0.49899055737281195
17554,0.35748003087294755
17555,0.06806826615704153
17556,0.2309254956129596
17557,2.641639781327246
17558,1.2475921622796466
17559,-1.4714554567680018
17560,-1.5393125996251324
17561,-1.8178840281965734
17562,-2.361931647244175
17563,-1.350026885339414
17564,-1.7405030758156137
17565,-1.2631221234346555
17566,-1.0309792662917996
17567,0.291639781327234
17568,0.13092549561295996
17569,-0.6964554567679819
17570,-1.003598313910862
17571,-2.192884028196561
17572,-1.5750268853394545
17573,-2.7869316472441934
17574,-0.3643125996251477
17575,-0.8762173615298998
17576,-0.32026498057750175
17577,-2.2845506948632206
17578,1.4309254956129625
17579,5.961877876565339
17580,0.06783025751773408
17581,-2.4583602186727624
17582,0.3904493051367801
17583,1.6904493051367577
17584,-0.5452649805775138
17585,-0.45955069486324085
17586,0.38568740037484517
17587,-1.9702649805775199
17588,-2.550026885339392
17589,0.22616359085109927
17590,-0.27145545676798655
17591,-1.3940745043870333
17592,-4.507169742482262
17593,-4.977407837720374
17594,-5.378598313910844
17595,-2.2595506948632345
17596,-2.345264980577481
17597,-2.1345506948632558
17598,-6.383360218672761
17599,-5.619074504387044
17600,-5.186931647244188
17601,-0.41907450438703187
17602,0.6630683527558219
17603,0.12259216227961822
17604,-3.048836409148951
17605,-0.34169355200610063
17606,1.765449305136766
17607,3.3464016860891626
17608,2.815449305136763
17609,0.6547350194224926
17610,0.6452112098986618
17611,-1.0833602186727553
17612,-1.4464554567680032
17613,-1.1988364091489672
17614,-0.3655030758156208
17615,-1.3666935520060939
17616,-0.4035983139108481
17617,-1.3012173615298934
17618,-0.6821697424823014
17619,-1.2512173615298927
17620,-1.558360218672755
17621,0.7809254956129337
17622,4.963068352755812
17623,2.549973114660588
17624,0.36187787656536585
17625,-0.9059792662917765
17626,-0.028598313910833895
17627,1.3987826384700952
17628,0.6642588289462878
17629,-0.2905030758155931
17630,0.1952112098986838
17631,1.6225921622796378
17632,1.320211209898659
17633,1.0225921622796434
17634,1.1844969241843728
17635,1.7547350194224798
17636,1.8690207337082043
17637,2.374973114660584
17638,0.48211597180342736
17639,1.9737826384700838
17640,2.4940207337082043
17641,2.080925495612952
17642,2.2071159718034465
17643,1.0202112098986866
17644,1.545211209898664
17645,-3.7476459329584557
17646,-4.710741171053703
17647,-3.3095506948632405
17648,-2.595264980577486
17649,-2.1690745043870336
17650,-0.6357411710537093
17651,1.0642588289463077
17652,1.1725921622796172
17653,-2.2500268853394125
17654,-2.952407837720372
17655,-1.4881221234346782
17656,-1.4143125996251378
17657,-1.5595506948632192
17658,-0.42859831391084313
17659,-0.29645545676798335
17660,-1.8024078377203772
17661,-0.548836409148926
17662,-0.6393125996251428
17663,-1.5095506948632362
17664,-0.8869316472441682
17665,-1.1655030758156038
17666,0.004735019422493991
17667,-0.39288402819657264
17668,-0.6881221234346597
17669,2.199973114660576
17670,3.0309254956129514
17671,-0.4762173615298835
17672,0.6273540670415443
17673,0.7487826384701108
17674,1.4666397813272738
17675,0.08330644799389475
17676,0.6392588289462857
17677,1.2190207337082128
17678,-0.08574117105369794
17679,-0.042884028196549906
17680,0.04997311466057397
17681,0.38092549561296707
17682,0.7261635908510549
17683,7.251163590851064
17684,1.3404493051367687
17685,0.37735406704149455
17686,0.2309254956129827
17687,0.2690207337081958
17688,-0.5262173615298806
17689,-1.4250268853393884
17690,-2.2678840281965655
17691,-1.761931647244161
17692,-1.027407837720375
17693,-1.1726459329584706
17694,-0.37264593295845927
17695,-0.9428840281965591
17696,-1.592884028196572
17697,-1.9369316472441902
17698,-1.0416935520060946
17699,-1.3321697424822645
17700,-0.41907450438705496
17701,-0.6524078377203466
17702,-4.236931647244159
17703,-3.209550694863257
17704,-2.72383640914893
17705,-0.4416935520060896
17706,-0.7000268853394296
17707,-0.3059792662918177
17708,2.454735019422479
17709,0.15354454323202305
17710,-0.6869316472441795
17711,-0.5916935520061024
17712,-0.13931259962511788
17713,-0.02502688533942532
17714,-0.13693164724416818
17715,0.7547350194224798
17716,0.30235406704152723
17717,-0.5166935520060782
17718,0.47973501942249186
17719,0.8761635908510605
17720,-0.5524078377203807
17721,0.5654493051367773
17722,0.13568740037486648
17723,0.30711597180344086
17724,1.3654493051367567
17725,2.857115971803438
17726,3.4904493051367673
17727,1.2392588289462765
17728,0.12973501942247623
17729,2.6190207337082114
17730,2.1142588289462942
17731,0.2975921622796456
17732,0.44997311466057255
17733,-0.21074117105369083
17734,4.024973114660568
17735,-0.18336021867276742
17736,-2.4678840281965506
17737,-3.930979266291807
17738,-4.147645932958461
17739,-4.172645932958485
17740,-2.327407837720358
17741,-0.5119316472442001
17742,-0.7655030758155981
17743,-0.7143125996251491
17744,-0.4666935520060811
17745,0.6880683527558098
17746,-0.09526498057750743
17747,-0.44764593295845145
17748,-0.7512173615299034
17749,-0.33097926629178076
17750,-0.4416935520060967
17751,2.1618778765653524
17752,2.9440207337081965
17753,0.8987826384700881
17754,1.5023540670415478
17755,0.9118778765653275
17756,2.4666397813272347
17757,0.2154493051367794
17758,0.7654493051367766
17759,0.989258828946312
17760,2.626163590851057
17761,1.861877876565341
17762,2.3630683527558247
17763,2.37735406704153
17764,0.9999731146605875
17765,-1.0012173615298963
17766,-1.0071697424822723
17767,-0.8595506948632092
17768,-1.576217361529892
17769,-2.027407837720361
17770,-3.3250268853394154
17771,-0.34050307581559736
17772,0.961877876565346
17773,-1.9440745043870464
17774,-2.527407837720375
17775,-0.9940745043870187
17776,-0.5524078377203665
17777,0.822592162279637
17778,1.18925882894629
17779,-0.7405030758155888
17780,0.4309254956129749
17781,0.42616359085106836
17782,1.3392588289462957
17783,0.8654493051367886
17784,1.0356874003748828
17785,-0.9309792662917928
17786,-1.1833602186727497
17787,-0.6595506948632099
17788,0.48092549561296494
17789,2.0833064479939125
17790,2.428544543232025
17791,3.4559254956129664
17792,1.064258828946297
17793,-2.1107411710536894
17794,1.713068352755819
17795,-0.7619316472441646
17796,-1.8643125996251193
17797,-1.2869316472441916
17798,-0.2869316472441632
17799,-0.09526498057751098
17800,-0.3797887901013155
17801,-0.8714554567679897
17802,1.474973114660596
17803,-2.195264980577523
17804,-1.6226459329584628
17805,-2.1333602186727436
17806,-2.71788402819657
17807,-1.369074504387033
17808,-1.8500268853394086
17809,-1.4833602186727397
17810,0.004735019422481557
17811,0.20473501942248795
17812,-1.0702649805774929
17813,-1.0976459329584536
17814,0.9868778765653481
17815,-0.45716974248226094
17816,0.5630683527558329
17817,0.21425882894630455
17818,-0.5143125996251214
17819,-0.5155030758156087
17820,0.736877876565341
17821,0.3737826384701233
17822,3.292830257517725
17823,0.2452112098987005
17824,1.9047350194225086
17825,0.13925882894630348
17826,0.2011635908510616
17827,0.8987826384701059
17828,0.41902073370819615
17829,0.47616359085106374
17830,-1.4857411710537036
17831,-0.11431259962512463
17832,-0.6762173615298792
17833,0.11187787656534987
17834,0.41425882894631094
17835,0.2130683527558297
17836,0.04759216227962604
17837,-0.28336021867273686
17838,-2.7571697424822563
17839,-0.5845506948632266
17840,-1.2190745043870237
17841,-1.7190745043870326
17842,-1.3071697424822695
17843,-0.1809792662917875
17844,1.2666397813272514
17845,1.3737826384701126
17846,2.590449305136774
17847,0.9321159718034444
17848,0.7118778765653513
17849,3.6071159718034522
17850,1.3737826384701215
17851,1.8630683527558336
17852,-1.140503075815598
17853,-4.083360218672739
17854,-3.620264980577492
17855,-3.6559792662917783
17856,2.79163978132725
17857,2.5380683527558343
17858,-0.3190745043870127
17859,-0.9202649805774943
17860,0.45235406704154535
17861,-0.3845506948632327
17862,2.972592162280275
17863,3.0630683527558187
17864,2.049973114660437
17865,-1.3357411710537175
17866,-1.9262173615299645
17867,2.4749731146605924
17868,1.2511635908510694
17869,-1.477407837720337
17870,-0.09169355200606333
17871,1.142830257517728
17872,0.003544543232033348
17873,-3.6833602186727488
17874,0.829735019422488
17875,-3.8059792662917644
17876,-3.8345506948632337
17877,-1.4166935520060822
17878,-2.7321697424822737
17879,-2.444074504386979
17880,-3.638122123434652
17881,-4.977407837720344
17882,-2.5916935520060758
17883,-2.3381221234346636
17884,-0.634550694863254
17885,-1.4621556502652275
17886,-2.446861532622968
17887,-0.046861532621104374
17888,4.442550232086369
17889,3.801373761497606
17890,2.3613737614959547
17891,-0.5362732973266056
17892,-0.05862623850506132
17893,0.8366678791433468
17894,1.6366678791425517
17895,1.187256114437977
17896,1.0954914085560787
17897,0.4696090556031294
17898,-0.06921447379775891
17899,1.0554914085556408
17900,3.4472561144379767
17901,3.6707855262028612
17902,1.4072561144399671
17903,-1.155096826738772
17904,-0.11627329732767144
17905,0.9825502320849395
17906,1.630785526194579
17907,4.329609055608893
17908,2.7543149379779432
17909,-1.7233321208503423
17910,-5.290390944386713
17911,-5.315096826731914
17912,-4.617449767915163
17913,-6.90803800321945
17914,-5.29862623850548
17915,-4.782155650270166
17916,-0.2821556502784812
17917,-0.3033321208592543
17918,0.2707855262014398
17919,5.327256114447202
17920,7.637844349731296
17921,5.800701579187214
17922,7.611415864901499
17923,6.117368245853898
17924,2.7983206268062517
17925,1.9304634839491204
17926,-0.04810794462231982
17927,1.3078444363300772
17928,0.31974919823483816
17929,3.02927300775864
17930,0.9066539601395966
17931,0.43879681728245323
17932,-0.03858413509851388
17933,-2.399298420812787
17934,0.5733206268062734
17935,-2.533822230336609
17936,-3.423107944622309
17937,-4.405250801765202
17938,-2.717155563669941
17939,-2.1945365160508956
17940,-2.3064412779556474
17941,-3.350488897003249
17942,-3.714774611288968
17943,-0.6992984208127808
17944,2.4316539601395935
17945,4.237606341091988
17946,0.3114158649014893
17947,3.160225388711032
17948,1.6602253887110106
17949,-2.075488897003261
17950,-2.5897746112889877
17951,-1.444536516050901
17952,-3.4004888970032674
17953,0.4197491982348609
17954,-3.4040603255746475
17955,-2.501679373193733
17956,2.47570157918722
17957,2.3626063410919933
17958,5.092368245853878
17959,5.991177769663409
17960,5.010225388711017
17961,1.7245111029967717
17962,2.7352253887109956
17963,3.886415864901494
17964,3.15070157918721
17965,-1.917155563669935
17966,-1.64929842081278
17967,-1.3671555636699253
17968,-1.0076317541461286
17969,-1.1790603255746959
17970,-0.9719174684318475
17971,-0.46477461128898057
17972,1.1161777696634125
17973,0.585225388711013
17974,-0.3754888970032546
17975,0.11498729347291459
17976,-0.5135841350985011
17977,-0.6766793731937497
17978,0.7709396744252892
17979,0.8042730077586313
17980,-0.4969174684318425
17981,-0.5338222303365932
17982,-0.5314412779556399
17983,0.4876063410919542
17984,1.0185587220443644
17985,-1.7885841350985032
17986,-3.7492984208128135
17987,-2.467155563669934
17988,-0.7802508017651597
17989,-0.8683460398603806
17990,-1.9362031827175237
17991,-1.3588222303365818
17992,1.9685587220443495
17993,0.83403491252054
17994,-0.7207269922413388
17995,-4.035012706527063
17996,1.6923682458538885
17997,-3.21001270652709
17998,-0.5076317541461037
17999,-1.7457269922413765
18000,-1.575488897003268
18001,-1.9612031827175436
18002,-1.5552508017651618
18003,-3.04810794462232
18004,-0.6564412779556648
18005,0.26379681728245785
18006,-0.3492984208127936
18007,2.7768920553776972
18008,-0.5100127065270605
18009,-0.285012706527084
18010,-1.3778698493842043
18011,-1.34096508747945
18012,1.0602253887110145
18013,0.074511102996766
18014,-0.6992984208127808
18015,-0.26596508747945435
18016,1.5340349125205606
18017,0.64236824585387
18018,0.7197491982348403
18019,0.9173682458538792
18020,-0.918346039860424
18021,-2.944536516050885
18022,-1.6897746112889642
18023,-1.8588222303365889
18024,-1.726679373193729
18025,1.0673682458538778
18026,0.5209396744253283
18027,0.33046348394911007
18028,-3.439774611288982
18029,-4.017155563669917
18030,-1.8957269922413502
18031,3.2745111029967475
18032,0.27689205537767947
18033,-2.418346039860406
18034,-1.6302508017651718
18035,-1.4992984208127957
18036,-0.8064412779556314
18037,-1.0028698493842043
18038,0.5185587220443644
18039,-0.06358413509847338
18040,-0.9469174684318524
18041,-0.09096508747946075
18042,-1.0112031827175336
18043,-0.3159650874794444
18044,0.026892055377700785
18045,0.6197491982348282
18046,1.35070157918722
18047,1.395939674425307
18048,1.020939674425314
18049,1.410225388711023
18050,1.4471301506157488
18051,1.3007015791872334
18052,1.33879681728245
18053,0.7435587220443729
18054,-0.2552508017651327
18055,-1.0981079446223134
18056,0.40784443633009104
18057,1.0423682458538792
18058,3.6971301506157843
18059,5.0971301506157936
18060,1.8268920553776944
18061,-1.323107944622322
18062,0.13284443633006404
18063,-1.3719174684318425
18064,0.23760634109198975
18065,0.45070157918719644
18066,-0.48263175414609094
18067,-3.6671555636699082
18068,-3.4397746112890033
18069,-2.8540603255746753
18070,-1.671917468431836
18071,-3.1302508017651753
18072,-2.2362031827175635
18073,-1.8754888970032653
18074,-1.4766793731937256
18075,-1.417155563669926
18076,-0.5219174684318482
18077,-0.6695365160508651
18078,-0.0552508017651725
18079,3.4328444363300825
18080,-1.4754888970032667
18081,-0.5278698493842207
18082,-0.7469174684318247
18083,0.14951110299674397
18084,0.14593967442531408
18085,0.017368245853873532
18086,-0.1647746112889692
18087,0.20546348394912073
18088,2.7768920553776937
18089,1.0352253887110088
18090,4.02689205537769
18091,1.4602253887110201
18092,1.6090349125205314
18093,1.1995111029967305
18094,0.6887968172824657
18095,2.2840349125205464
18096,1.4673682458539012
18097,1.719749198234826
18098,-1.4409650874794373
18099,-0.5052508017651789
18100,-0.2135841350985146
18101,-0.8981079446222964
18102,-0.9612031827175542
18103,-0.8778698493842114
18104,0.1971301506157701
18105,0.8423682458538941
18106,-0.34215556366994093
18107,-1.095726992241346
18108,0.5554634839491044
18109,1.1030825315681732
18110,0.45784443633006333
18111,0.6745111029967497
18112,1.1221301506158028
18113,0.21855872204434945
18114,0.23879681728247348
18115,1.028082531568156
18116,1.0316539601396073
18117,0.8137968172824515
18118,1.4685587220443423
18119,1.8721301506157992
18120,0.5816539601395831
18121,1.7364158649014918
18122,2.8852253887110315
18123,0.8352253887110308
18124,0.45903491252056483
18125,2.995939674425312
18126,1.631653960139598
18127,4.532844436330077
18128,2.347130150615783
18129,2.769749198234841
18130,4.068558722044358
18131,5.162606341091983
18132,2.9102253887110443
18133,1.2935587220443594
18134,1.442368245853892
18135,1.2447491982348389
18136,1.6292730077586555
18137,1.9316539601395988
18138,1.0257015791872064
18139,0.6423682458538771
18140,0.9757015791872341
18141,0.9173682458538863
18142,3.8923682458538877
18143,2.159034912520543
18144,-0.8707269922413374
18145,-3.599298420812776
18146,-0.40406032557467597
18147,-0.2909650874794494
18148,-0.26477461128895996
18149,3.105463483949137
18150,2.238796817282463
18151,-0.6135841350984954
18152,-1.9897746112889578
18153,1.2507015791872185
18154,1.6530825315681668
18155,-1.9016793731937227
18156,-1.7742984208127837
18157,0.4340349125205485
18158,1.6590349125205641
18159,0.18284443633007186
18160,1.6078444363300903
18161,2.205463483949135
18162,2.382844436330064
18163,-0.11715556366991109
18164,-0.6254888970032582
18165,0.6899872934729352
18166,-1.401679373193737
18167,-0.35525080176514834
18168,-0.2254888970032667
18169,1.1471301506157907
18170,0.33641586490150743
18171,-0.04810794462231627
18172,0.4007015791872206
18173,1.8197491982348453
18174,2.286415864901514
18175,0.6745111029967354
18176,1.4745111029967397
18177,1.4995111029967596
18178,2.1721301506158
18179,0.4566539601396009
18180,-0.4873936589080081
18181,0.9328444363300861
18182,0.18403491252055737
18183,-0.3445365160508693
18184,-0.34572699224135484
18185,2.5066539601395927
18186,-0.1564412779556239
18187,-4.237393658908022
18188,-3.385012706527048
18189,-3.6254888970032386
18190,-4.790965087479444
18191,-0.9290603255746834
18192,-2.931441277955642
18193,-2.4112031827175517
18194,-4.154060325574685
18195,-3.71596508747945
18196,-3.344536516050871
18197,-5.706441277955626
18198,-0.11834603986039482
18199,-0.015965087479434814
18200,1.2828444363300822
18201,0.31736824585388135
18202,-1.313584135098484
18203,1.312606341091998
18204,-0.6147746112889738
18205,-0.24929842081277087
18206,4.150701579187221
18207,4.562606341091984
18208,1.388796817282465
18209,3.036415864901503
18210,5.143558722044364
18211,7.360225388711026
18212,7.001892055377699
18213,5.281653960139604
18214,4.476892055377707
18215,3.1435587220443733
18216,2.832844436330088
18217,2.3292730077586548
18218,0.6864158649015142
18219,0.9495111029967607
18220,-0.38620318271752474
18221,-0.33858413509849683
18222,0.20784443633008998
18223,-0.04929842081275915
18224,-0.5504888970032411
18225,-1.3778698493842025
18226,-3.5147746112889795
18227,0.44236824585452794
18228,1.2328444363300708
18229,3.9197491982346904
18230,3.534034912520534
18231,1.8435587220442908
18232,2.6447491982348446
18233,0.7209396744253223
18234,1.0923682458539172
18235,2.5780825315681906
18236,-0.487393658908017
18237,-0.9266793731937142
18238,0.18641586490150353
18239,-0.6004888970032596
18240,0.36379681728248947
18241,-0.46477461128898057
18242,1.6530825315681703
18243,3.1376063410919794
18244,0.025701579187273893
18245,0.03165396013960198
18246,1.5923682458539101
18247,1.178082531568176
18248,1.6316539601395892
18249,5.1352253887109995
18250,2.6076204333090267
18251,5.322914550951287
18252,5.622914550953148
18253,4.512326315660623
18254,2.3711498450718604
18255,4.531149845070209
18256,3.033502786247647
18257,1.4111498450691915
18258,2.7064439627176
18259,0.4064439627168035
18260,-0.5429678019877695
18261,0.8652674921303323
18262,5.139385139177383
18263,3.200561609776493
18264,-0.8747325078701049
18265,-0.482967801987769
18266,5.7405616097771155
18267,1.7770321980142203
18268,0.5146792568354801
18269,1.453502786246581
18270,-2.0476736843408077
18271,-1.999438390231166
18272,1.4993851391831452
18273,-0.1759089784478043
18274,-1.1535560372760898
18275,0.27938513918753927
18276,0.9546792568423399
18277,-1.3476736843409096
18278,0.26173808035480306
18279,-0.2288501549312265
18280,2.387620433304088
18281,1.087620433295772
18282,-3.033556037285001
18283,-4.659438390224308
18284,-6.3029678019785464
18285,-5.392379566694453
18286,-2.4295223372385344
18287,-4.218808051524249
18288,-3.5128556705718488
18289,-2.531903289619496
18290,-2.3997604324766275
18291,-0.9783318610480674
18292,1.8776205199043297
18293,2.0895252818090917
18294,-1.300950908667108
18295,-2.22356995628615
18296,-1.4914270991432943
18297,-0.7688080515242603
18298,-0.12952233723853546
18299,-0.6569032896194731
18300,2.2359538532376426
18301,5.146668138951945
18302,7.564525281809052
18303,6.552620519904313
18304,2.575239567523358
18305,2.6633348056186055
18306,4.119287186571004
18307,1.4550014722852858
18308,2.5704776627614727
18309,5.701430043713847
18310,10.007382424666242
18311,8.081191948475743
18312,-0.46999852771471495
18313,-0.06999852771473591
18314,-0.5057128134290085
18315,1.2800014722852637
18316,0.8252395675233508
18317,-2.830712813429013
18318,-1.410474718190887
18319,-2.334284242000395
18320,-5.03190328961948
18321,-3.4545223372385276
18322,-2.9676175753337546
18323,-2.1378556705718683
18324,-0.7390461467623393
18325,0.3800014722852705
18326,-1.3057128134289755
18327,0.20500147228525023
18328,4.056191948475746
18329,6.9204776627614635
18330,3.5526205199043197
18331,2.1204776627614716
18332,1.502620519904326
18333,0.8621443294281228
18334,0.490715757999558
18335,3.4978586151424054
18336,0.805001472285273
18337,0.7859538532376682
18338,1.7550014722852687
18339,2.094287186570998
18340,-0.015236622952830459
18341,-1.6438080515242497
18342,-1.8069032896194983
18343,-2.6592842420004565
18344,-1.0259509086671148
18345,2.772858615142411
18346,1.4359538532376597
18347,0.7383348056186136
18348,1.957382424666207
18349,1.588334805618615
18350,0.281191948475751
18351,0.3204776627614372
18352,0.10262051990431686
18353,2.689525281809093
18354,3.101430043713872
18355,0.8335729008567299
18356,-2.0890461467623247
18357,-2.0616651943813977
18358,-1.2961890039052086
18359,-1.4509509086670853
18360,0.13476337704718944
18361,1.7621443294281427
18362,1.6597633770471631
18363,1.2621443294281498
18364,-0.0759509086671244
18365,0.09428718657098756
18366,-0.49142709914329075
18367,-0.7854747181909119
18368,-0.4783318610480656
18369,-1.5866651943814105
18370,-1.166427099143288
18371,-0.5795223372385436
18372,0.24666813895195006
18373,-1.0402366229528077
18374,-1.5152366229528305
18375,3.391906234190049
18376,0.5288109960948013
18377,-0.2699985277147334
18378,0.5442871865710188
18379,0.270477662761472
18380,0.5038109960947992
18381,0.7038109960948162
18382,-1.2878556705718758
18383,-2.010474718190906
18384,-3.4128556705718687
18385,-3.5485699562861726
18386,-1.9747604324766286
18387,-1.3199985277147128
18388,0.2109538532376618
18389,1.6430967103805223
18390,-0.8628556705718715
18391,-0.009284242000418885
18392,-1.0997604324766357
18393,-1.169998527714725
18394,-0.34737948009566466
18395,-1.225950908667098
18396,-0.15571281342899823
18397,0.2466681389519323
18398,1.1514300437138445
18399,-0.16047471819091896
18400,-0.029522337238542917
18401,0.26333480561862643
18402,-1.633093765809953
18403,-3.211665194381382
18404,-3.193808051524222
18405,-2.077141384857601
18406,-3.321189003905207
18407,-2.641427099143282
18408,0.25381099609480984
18409,2.3966681389519557
18410,2.2895252818090803
18411,-0.7795223372385252
18412,1.1657157579995605
18413,-1.4092842420004281
18414,-0.819998527714727
18415,-1.1830937658099998
18416,-1.2295223372385138
18417,-0.6914270991432971
18418,1.3133348056186236
18419,0.014525281809117274
18420,0.07166813895193869
18421,0.47762051990434173
18422,-2.2878556705718687
18423,-1.3330937658099629
18424,0.6669062341900478
18425,0.3966681389519451
18426,-0.1533318610480663
18427,0.9026205199043176
18428,0.9978586151424125
18429,1.307382424666244
18430,-0.3795223372385479
18431,-0.21285567057184096
18432,-0.19737948009565542
18433,0.8300014722852467
18434,-0.08428424200042173
18435,0.6978586151424153
18436,0.5395252818090768
18437,-0.36642709914331206
18438,-1.1057128134290153
18439,0.39309671038052585
18440,0.5526205199043268
18441,3.9478586151424047
18442,-2.1997604324766122
18443,-2.185474718190921
18444,-0.09737948009566466
18445,-0.20571281342901315
18446,0.44190623419003217
18447,0.4228586151424274
18448,0.8192871865709961
18449,0.7157157579995648
18450,-0.012855670571873645
18451,0.5050014722852865
18452,0.6752395675233736
18453,0.5466681389519472
18454,0.2050014722852609
18455,1.1966681389519458
18456,0.930001472285273
18457,1.0788109960947843
18458,0.5692871865709854
18459,-1.2414270991432836
18460,-0.8461890039052022
18461,-2.062855670571846
18462,-0.21047471819092323
18463,0.028810996094815522
18464,-0.7354747181909254
18465,0.7561919484757382
18466,0.7716681389519557
18467,1.4085729008566972
18468,0.49190623419004353
18469,1.0669062341900215
18470,3.712144329428149
18471,3.427620519904309
18472,0.37404909133290687
18473,1.0252395675233572
18474,0.572858615142426
18475,1.8276205199043183
18476,1.4442871865710032
18477,1.0919062341900556
18478,0.488334805618603
18479,-0.2914270991432737
18480,0.09785861514241034
18481,0.40143004371386226
18482,0.2835729008567043
18483,-3.2616651943814006
18484,-4.458093765809949
18485,-3.148569956286167
18486,-3.3938080515242532
18487,-3.1449985277147157
18488,-2.7949985277147142
18489,-2.1711890039051838
18490,-2.1342842420004366
18491,-1.1985699562861498
18492,-1.297379480095671
18493,-0.88309376580996
18494,0.7395252818090938
18495,0.2383348056186101
18496,0.2323824246662376
18497,1.0800014722852964
18498,-0.23666519438138778
18499,-3.587855670571855
18500,-4.585474718190909
18501,-1.8009509086670903
18502,0.10143004371385089
18503,0.39547766276146135
18504,1.7121443294281313
18505,0.045477662761484794
18506,2.987144329428137
18507,-0.03785567057185801
18508,0.6288109960947956
18509,4.299049091332918
18510,1.4704776627614784
18511,-0.134284242000426
18512,-1.8211890039052
18513,-1.9949985277147064
18514,-0.8247604324766122
18515,3.8085729008567135
18516,1.256191948475756
18517,1.0800014722852964
18518,0.12047766276147343
18519,-1.9771413848575818
18520,-1.2319032896194706
18521,-0.8045223372385308
18522,-0.3961890039051994
18523,0.9288109960948177
18524,0.852620519904324
18525,0.17762051990434102
18526,1.4752395675233885
18527,1.5526205199043162
18528,1.2526205199043403
18529,0.4442871865709961
18530,3.55976337704719
18531,0.5680967103805159
18532,1.3145252818091038
18533,1.3442871865709876
18534,0.716906234190045
18535,-0.9938080515242387
18536,-0.8783318610480642
18537,0.9704776627614713
18538,1.5895252818090952
18539,1.6561919484757652
18540,1.7442871865709861
18541,2.4442871865709925
18542,2.569287186571014
18543,1.6419062341900528
18544,3.126430043713853
18545,1.7823824246662454
18546,2.102620519904338
18547,2.0538109960948105
18548,1.0252395675233839
18549,0.7240490913328976
18550,-0.32356995628615337
18551,-2.486665194381372
18552,-6.56761757533377
18553,-6.415236622952795
18554,-5.555712813428986
18555,-4.22118900390519
18556,-2.0592842420004303
18557,-1.4616651943813892
18558,-2.141427099143298
18559,-0.6842842420004303
